Part;TimeStep [s];Steps;DTsMin;PartRuntime [s];NpSave;NpSim;NpNew;NpOut;NctSim;NpAlloc [X];NctAlloc [X];SimRuntime [s];NpbSim;NpfSim;NpNormal;NpOutPos;NpOutRho;NpOutMov;DtMin [s];DtMax [s];MemCPU [MiB];MemGPU [MiB];MemGPU_Cells [MiB];NpAlloc;NctAlloc
75;0.3750737884432444;69;0;0.205493;330,040;330,040;0;0;20,010;1.000388;2.572714;19.960694;87,979;242,061;330,040;0;0;0;6.720687911062089e-05;7.851725713625296e-05;28.382492;62.784546;0.785561;330,168;51,480
76;0.38004125923168;68;0;0.206683;330,040;330,040;0;0;20,700;1.000388;2.486957;20.175084;87,979;242,061;330,040;0;0;0;6.685641605163912e-05;7.862181934103394e-05;28.382492;62.784546;0.785561;330,168;51,480
77;0.3850251038528116;66;0;0.195241;330,040;330,040;0;0;20,700;1.000388;2.486957;20.377591;87,979;242,061;330,040;0;0;0;7.164036734084417e-05;7.878021525383121e-05;28.382492;62.784546;0.785561;330,168;51,480
78;0.3900075368201021;65;0;0.192540;330,040;330,040;0;0;20,700;1.000388;2.486957;20.577175;87,979;242,061;330,040;0;0;0;7.397563182754839e-05;8.028253114613558e-05;28.382492;62.784546;0.785561;330,168;51,480
79;0.3950026139662924;64;0;0.188900;330,040;330,040;0;0;20,700;1.000388;2.486957;20.773100;87,979;242,061;330,040;0;0;0;7.563214375174961e-05;8.049946789480198e-05;28.382492;62.784546;0.785561;330,168;51,480
80;0.400020121503416;68;0;0.200698;330,040;330,040;0;0;20,700;1.000388;2.486957;20.981783;87,979;242,061;330,040;0;0;0;7.014170414464662e-05;7.700712245729732e-05;28.382492;62.784546;0.785561;330,168;51,480
81;0.4050563050444106;74;0;0.219341;330,040;330,040;0;0;21,600;1.000388;2.383333;21.208015;87,979;242,061;330,040;0;0;0;6.085662379011536e-05;7.717794553247484e-05;28.382492;62.784546;0.785561;330,168;51,480
82;0.4100134278332327;69;0;0.350088;330,040;330,040;0;0;21,600;1.000388;2.383333;21.565058;87,979;242,061;330,040;0;0;0;6.493669497066522e-05;7.716498078352134e-05;28.382492;62.784546;0.785561;330,168;51,480
83;0.415074204883245;73;0;0.216663;330,040;330,040;0;0;23,250;1.000388;2.214194;21.789550;87,979;242,061;330,040;0;0;0;6.058282029083346e-05;7.615365012830868e-05;28.382492;62.784546;0.785561;330,168;51,480
84;0.4200512618599878;75;0;0.222110;330,040;330,040;0;0;23,250;1.000388;2.214194;22.018688;87,979;242,061;330,040;0;0;0;5.880415806544708e-05;7.619234587223216e-05;28.382492;62.784546;0.785561;330,168;51,480
85;0.4250127897226208;67;0;0.197446;330,040;330,040;0;0;23,250;1.000388;2.214194;22.223079;87,979;242,061;330,040;0;0;0;6.148417260274568e-05;8.021241675969916e-05;28.382492;62.784546;0.785561;330,168;51,480
86;0.4300380324178709;67;0;0.196924;330,040;330,040;0;0;23,250;1.000388;2.214194;22.427067;87,979;242,061;330,040;0;0;0;6.926530379003605e-05;8.030629296968866e-05;28.382492;62.784546;0.785561;330,168;51,480
87;0.4350596492036981;69;0;0.204586;330,040;330,040;0;0;23,250;1.000388;2.214194;22.638654;87,979;242,061;330,040;0;0;0;6.928243393404709e-05;7.980670619372104e-05;28.382492;62.784546;0.785561;330,168;51,480
88;0.4400151531378144;65;0;0.195304;330,040;330,040;0;0;23,250;1.000388;2.214194;22.841063;87,979;242,061;330,040;0;0;0;7.342529437550011e-05;7.820069456084772e-05;28.382492;62.784546;0.785561;330,168;51,480
89;0.4450708237208499;65;0;0.193537;330,040;330,040;0;0;23,250;1.000388;2.214194;23.041917;87,979;242,061;330,040;0;0;0;7.494586627017041e-05;8.134772964705352e-05;28.382492;62.784546;0.785561;330,168;51,480
90;0.4500520653939299;67;0;0.204320;330,040;330,040;0;0;23,250;1.000388;2.214194;23.254247;87,979;242,061;330,040;0;0;0;6.611042255094518e-05;8.096714698058801e-05;28.382492;62.784546;0.785561;330,168;51,480
91;0.4550295012631265;63;0;0.208144;330,040;330,040;0;0;23,250;1.000388;2.214194;23.469898;87,979;242,061;330,040;0;0;0;7.391792014856681e-05;8.307943820016318e-05;28.382492;62.784546;0.785561;330,168;51,480
92;0.4600115685728817;65;0;0.266845;330,040;330,040;0;0;23,250;1.000388;2.214194;23.744197;87,979;242,061;330,040;0;0;0;6.981560345861527e-05;8.058814862314638e-05;28.382492;62.784546;0.785561;330,168;51,480
93;0.4650702897080733;65;0;0.199201;330,040;330,040;0;0;23,250;1.000388;2.214194;23.950746;87,979;242,061;330,040;0;0;0;7.460921783715962e-05;8.018118161857558e-05;28.382492;62.784546;0.785561;330,168;51,480
94;0.4700359673044237;63;0;0.187557;330,040;330,040;0;0;24,180;1.000388;2.129032;24.145572;87,979;242,061;330,040;0;0;0;7.496580526817159e-05;8.170444910365271e-05;28.382492;62.784546;0.785561;330,168;51,480
95;0.4750293038847659;66;0;0.197009;330,040;330,040;0;0;24,960;1.000388;2.062500;24.349738;87,979;242,061;330,040;0;0;0;0.0000686186910907341;7.989906963052646e-05;28.382492;62.784546;0.785561;330,168;51,480
96;0.4800467648012051;65;0;0.193859;330,040;330,040;0;0;24,960;1.000388;2.062500;24.550613;87,979;242,061;330,040;0;0;0;7.283312350982738e-05;8.103983119912825e-05;28.382492;62.784546;0.785561;330,168;51,480
97;0.485050935593796;65;0;0.194112;330,040;330,040;0;0;24,960;1.000388;2.062500;24.751685;87,979;242,061;330,040;0;0;0;7.176380924491373e-05;8.049608734801413e-05;28.382492;62.784546;0.785561;330,168;51,480
98;0.4900556661012536;64;0;0.193291;330,040;330,040;0;0;25,920;1.000388;1.986111;24.951878;87,979;242,061;330,040;0;0;0;0.0000738004228177295;8.065662462020163e-05;28.382492;62.784546;0.785561;330,168;51,480
99;0.4950463860544221;65;0;0.192669;330,040;330,040;0;0;25,920;1.000388;1.986111;25.151435;87,979;242,061;330,040;0;0;0;0.00006969290788381;0.0000818803461099874;28.382492;62.784546;0.785561;330,168;51,480
100;0.5000681405162655;65;0;0.192021;330,040;330,040;0;0;25,920;1.000388;1.986111;25.350470;87,979;242,061;330,040;0;0;0;6.933449498368147e-05;8.150355731321741e-05;28.382492;62.784546;0.785561;330,168;51,480
101;0.5050695808539575;65;0;0.208387;330,040;330,040;0;0;25,920;1.000388;1.986111;25.565658;87,979;242,061;330,040;0;0;0;7.458765731230651e-05;7.992184863116302e-05;28.382492;62.784546;0.785561;330,168;51,480
102;0.5100524301485315;63;0;0.285887;330,040;330,040;0;0;25,920;1.000388;1.986111;25.858732;87,979;242,061;330,040;0;0;0;7.720402107707616e-05;8.132094392391885e-05;28.382492;62.784546;0.785561;330,168;51,480
103;0.5150063770626411;63;0;0.187731;330,040;330,040;0;0;25,920;1.000388;1.986111;26.053589;87,979;242,061;330,040;0;0;0;7.629329487311937e-05;8.094792044879309e-05;28.382492;62.784546;0.785561;330,168;51,480
104;0.5200263607605831;63;0;0.186399;330,040;330,040;0;0;25,920;1.000388;1.986111;26.246746;87,979;242,061;330,040;0;0;0;7.847775452649024e-05;8.082185102559595e-05;28.382492;62.784546;0.785561;330,168;51,480
105;0.5250307037613551;63;0;0.185664;330,040;330,040;0;0;25,920;1.000388;1.986111;26.439277;87,979;242,061;330,040;0;0;0;0.0000741925548922906;8.252404895407315e-05;28.382492;62.784546;0.785561;330,168;51,480
106;0.5300020935440819;62;0;0.200697;330,040;330,040;0;0;25,920;1.000388;1.986111;26.647648;87,979;242,061;330,040;0;0;0;7.440648245772318e-05;8.271697677267063e-05;28.382492;62.784546;0.785561;330,168;51,480
107;0.5350034044314351;65;0;0.195011;330,040;330,040;0;0;26,880;1.000388;1.915179;26.850467;87,979;242,061;330,040;0;0;0;7.416009758117973e-05;8.175033917211911e-05;28.382492;62.784546;0.785561;330,168;51,480
108;0.540006979613695;63;0;0.191593;330,040;330,040;0;0;26,880;1.000388;1.915179;27.049288;87,979;242,061;330,040;0;0;0;7.819972318651194e-05;8.220133070887869e-05;28.382492;62.784546;0.785561;330,168;51,480
109;0.5450416927703543;63;0;0.187422;330,040;330,040;0;0;26,040;1.000388;1.976959;27.243910;87,979;242,061;330,040;0;0;0;7.832484810109112e-05;8.182794636715667e-05;28.382492;62.784546;0.785561;330,168;51,480
110;0.5500654607247066;63;0;0.215997;330,040;330,040;0;0;26,040;1.000388;1.976959;27.466695;87,979;242,061;330,040;0;0;0;7.691942468783893e-05;8.234721916833664e-05;28.382492;62.784546;0.785561;330,168;51,480
111;0.5550792446135369;62;0;0.183193;330,040;330,040;0;0;26,040;1.000388;1.976959;27.658033;87,979;242,061;330,040;0;0;0;7.939697622841947e-05;8.260189854247715e-05;28.382492;62.784546;0.785561;330,168;51,480
112;0.5600776690067327;62;0;0.186753;330,040;330,040;0;0;26,040;1.000388;1.976959;27.851704;87,979;242,061;330,040;0;0;0;0.0000792282841557303;8.210884494895306e-05;28.382492;62.784546;0.785561;330,168;51,480
