Pos.x [m];Pos.y [m];Pos.z [m];PartOut;Motive;Idp;Vel.x [m/s];Vel.y [m/s];Vel.z [m/s];Rhop [kg/m^3];
  1.5732299E-01;  1.5845482E-01; -2.1000009E-02;339;1;439269; -2.4479719E-02;  3.5575300E-02; -5.5165822E-04;  9.9877051E+02;
  6.3782096E-01;  1.8117780E-02; -2.1000000E-02;339;1;370908;  7.9861777E-03;  9.6795158E-03; -4.6623034E-05;  9.9873291E+02;
  6.9313174E-01;  9.9598080E-01; -2.1000013E-02;344;1;516980;  3.5900623E-02;  5.9166020E-03; -4.5378806E-04;  9.9874597E+02;
  6.3825059E-01;  1.8311769E-02; -2.1000003E-02;345;1;472532;  8.1832632E-03;  1.0063566E-03; -2.3631586E-04;  9.9870825E+02;
  1.6598925E-01;  4.5374539E-01; -2.1000018E-02;351;1;382586;  1.3177557E-02; -3.2698799E-02; -5.4875162E-04;  9.9878851E+02;
  1.5470597E-01;  1.6517693E-01; -2.1000011E-02;352;1;439274; -1.5841857E-02;  5.7983406E-02; -6.0011051E-04;  9.9879169E+02;
  3.8703722E-03;  4.1777462E-01; -2.1000072E-02;354;1;371363;  7.1663912E-03;  1.2160531E-02; -2.4031352E-02;  9.9922449E+02;
  1.6313577E-01;  8.8739312E-01; -2.1000009E-02;361;1;411011;  1.4130180E-02; -8.6423624E-03; -4.0832668E-04;  9.9884930E+02;
  3.1960070E+00;  5.0205570E-01; -2.1000406E-02;361;1;1013164;  1.2325874E-01;  1.9248286E-01; -1.1066918E-01;  9.9848639E+02;
  3.1940386E+00;  4.9888065E-01; -2.1003904E-02;361;1;1013271; -9.5344526E-01; -2.0430316E-01; -1.5248898E-01;  9.9835889E+02;
  1.3808323E-01;  2.9055813E-01; -2.1000016E-02;361;1;396988;  1.8322919E-02;  3.6780559E-03; -4.6579639E-04;  9.9885620E+02;
  3.1963892E+00;  4.9855140E-01; -2.1002876E-02;362;1;1013056;  4.7336435E-01; -3.1366560E-01; -1.2838385E-01;  9.9858289E+02;
  3.1920705E+00;  5.0140965E-01; -2.1000518E-02;362;1;1013163; -6.7501575E-01; -9.5959395E-01; -6.6610672E-02;  9.9793915E+02;
  3.1975415E+00;  4.9899176E-01; -2.1000171E-02;362;1;1013272;  3.8143086E-01;  7.4823678E-01; -1.6995527E-01;  9.9679065E+02;
  3.1943810E+00;  4.9846557E-01; -2.1003248E-02;362;1;1007763;  4.2217237E-01; -3.2393420E-01; -1.0458524E-01;  9.9875433E+02;
  1.6334982E-01;  8.8725752E-01; -2.1000000E-02;363;1;469836;  1.4096214E-02; -9.2200190E-03; -5.5923843E-04;  9.9885504E+02;
  3.2036338E+00;  4.9646619E-01; -2.1000015E-02;363;1;1007871;  5.7756120E-01; -7.1794850E-01; -6.6353850E-02;  9.9961700E+02;
  1.0815222E+00;  4.4760191E-01; -2.1002544E-02;365;1;553257;  1.9539997E-01; -4.8851791E-01; -1.1262101E-01;  9.9884991E+02;
  4.3481830E-01;  5.3829265E-01; -2.1000009E-02;368;1;478318; -7.5701680E-03; -1.1887431E-02; -4.2490705E-04;  9.9884137E+02;
  5.6269753E-01;  8.7258500E-01; -2.1000030E-02;372;1;403597; -1.1842737E-02;  2.2370543E-02; -1.1090812E-03;  9.9887915E+02;
  3.2022526E+00;  4.9872184E-01; -2.1000650E-02;373;1;1013055; -1.3386445E-01;  3.0916989E-01; -8.8575944E-02;  9.9892340E+02;
  4.0094239E-01;  1.0210000E+00;  5.2829199E-02;376;1;448843;  2.5423635E-02;  8.2275772E-04; -1.9333686E-01;  9.9931030E+02;
  3.2003541E+00;  5.0147456E-01; -2.1000165E-02;377;1;1012731; -7.5558984E-01; -3.7153900E-01; -4.4818096E-02;  9.9856396E+02;
  3.2003670E+00;  5.0025707E-01; -2.1000924E-02;378;1;1012732; -4.8328620E-01;  3.9397550E-01; -9.7481757E-02;  9.9867828E+02;
  3.2027912E+00;  4.9652207E-01; -2.1001227E-02;378;1;1013379; -2.1794905E-01;  2.1315353E-01; -1.4003409E-01;  9.9829993E+02;
  8.6163312E-01;  8.0921406E-01; -2.1000002E-02;379;1;489750; -8.9271637E-03; -3.1645425E-02; -3.8705629E-04;  9.9892255E+02;
  3.2023795E+00;  4.9697575E-01; -2.1003235E-02;379;1;1013217; -1.0180538E-01;  3.9544040E-01; -9.0365358E-02;  9.9861066E+02;
  1.4184673E-01;  2.9159108E-01; -2.1000007E-02;379;1;396554;  2.2204725E-02;  4.3218140E-03; -4.1838278E-04;  9.9888898E+02;
  8.2007283E-01;  6.6415912E-01; -2.1000717E-02;382;1;500126; -1.1873960E-01; -1.3175064E-02; -2.0012412E-02;  9.9912250E+02;
  8.1897593E-01;  6.6404998E-01; -2.1001250E-02;383;1;527503; -1.6822989E-01; -1.5499080E-02; -3.3520617E-02;  9.9908362E+02;
  8.1882721E-01;  6.6403651E-01; -2.1000866E-02;383;1;511527; -1.7595147E-01; -1.5920792E-02; -3.1761102E-02;  9.9912476E+02;
  8.1845325E-01;  6.6400361E-01; -2.1000011E-02;383;1;393801; -1.9978088E-01; -1.7345626E-02; -4.6985306E-02;  9.9923730E+02;
  8.1807762E-01;  6.6397154E-01; -2.1001054E-02;383;1;596941; -2.2205077E-01; -1.8771976E-02; -4.2812452E-02;  9.9905267E+02;
  3.1999927E+00;  4.9091399E-01; -2.1004234E-02;384;1;1013327;  6.2158990E-01;  3.7970895E-01; -1.7282036E-01;  9.9834686E+02;
  5.0414145E-01;  4.2301100E-01; -2.1000011E-02;386;1;396623; -1.1118216E-02; -8.7268688E-03; -3.4992406E-04;  9.9887671E+02;
  3.1428823E+00;  5.0256330E-01; -2.1000866E-02;390;1;1013380;  5.0349486E-01;  7.7171177E-02; -4.7445532E-02;  9.9770367E+02;
  8.1275898E-01;  4.4299063E-01; -2.1001035E-02;391;1;388454;  5.4508483E-01; -5.0723370E-02; -1.1953650E-01;  9.9878589E+02;
  8.5996777E-01;  8.0445123E-01; -2.1000009E-02;391;1;575393; -7.4859024E-03; -3.3177130E-02; -5.7318364E-04;  9.9896411E+02;
  7.4007869E-05;  3.6738801E-01; -2.1001363E-02;392;1;391482; -2.2497557E-01;  1.1235323E-01; -8.6876936E-02;  9.9907391E+02;
 -2.5978155E-04;  3.6754411E-01; -2.1002676E-02;392;1;375172; -2.5521502E-01;  1.1831722E-01; -9.2939600E-02;  9.9910431E+02;
 -2.9170795E-04;  3.6755839E-01; -2.1002002E-02;392;1;375810; -2.5844485E-01;  1.1892447E-01; -9.3831927E-02;  9.9911963E+02;
  7.0040751E-01;  7.5429845E-01; -2.1000013E-02;392;1;386412;  3.8838811E-02; -4.7280394E-02; -5.4748362E-04;  9.9901172E+02;
  2.2052895E-02;  3.7885824E-01; -2.1000149E-02;394;1;398239; -1.2804395E-01; -7.8277282E-02; -2.4464484E-02;  9.9894653E+02;
  1.4785431E-01;  2.9148915E-01; -2.1000011E-02;405;1;381823;  1.7248014E-02;  1.7122170E-03; -1.1016817E-03;  9.9894958E+02;
  1.7625481E-01;  7.9208004E-01; -2.1000022E-02;409;1;432247; -2.4459923E-02; -1.3277522E-02; -5.6124473E-04;  9.9898621E+02;
  2.5188532E-01;  9.9824911E-01; -2.1000030E-02;413;1;395580; -2.9825909E-02; -7.5141918E-03; -1.0368810E-03;  9.9899835E+02;
  6.3945210E-01;  5.5270362E-01; -2.1000499E-02;416;1;521295; -3.1674477E-05;  1.7253660E-03; -4.4674881E-02;  9.9643439E+02;
  3.1168575E+00;  4.9284443E-01; -2.1000009E-02;416;1;1007439;  9.3565611E-03; -5.1928308E-02; -4.7185610E-04;  9.9850867E+02;
  2.4799687E-01;  9.9790215E-01; -2.1000134E-02;419;1;400805; -1.4602576E-01; -6.2161055E-03; -2.0120284E-02;  9.9902875E+02;
  2.4792203E-01;  9.9789876E-01; -2.1000132E-02;419;1;411514; -1.4915399E-01; -6.2671956E-03; -2.0710174E-02;  9.9896417E+02;
  5.5902296E-01;  3.1037268E-01; -2.1000188E-02;420;1;478798; -2.1042302E-02; -2.8509315E-02; -8.1053004E-03;  9.9884784E+02;
  8.2008117E-01;  6.6891348E-01; -2.1000000E-02;420;1;504282;  1.4034566E-03;  1.6060557E-02; -1.9593800E-03;  9.9906458E+02;
  8.1192267E-01;  3.5720840E-01; -2.1000300E-02;421;1;402160;  1.0850174E-01; -6.5170951E-02; -4.8310675E-02;  9.9907526E+02;
  8.1218833E-01;  3.5704362E-01; -2.1000372E-02;421;1;520485;  1.0992821E-01; -7.5407036E-02; -4.1309200E-02;  9.9920569E+02;
  8.1255811E-01;  3.5677293E-01; -2.1000197E-02;422;1;553159;  1.1123932E-01; -9.2317916E-02; -4.7063317E-02;  9.9893024E+02;
  8.1266278E-01;  3.5668719E-01; -2.1000050E-02;422;1;585130;  1.1244373E-01; -9.8288201E-02; -4.9496897E-02;  9.9919128E+02;
  8.1281525E-01;  3.5655156E-01; -2.1000063E-02;422;1;553160;  1.1269163E-01; -1.1074079E-01; -6.6381961E-02;  9.9917041E+02;
  8.1304729E-01;  3.5632053E-01; -2.1001229E-02;422;1;595874;  1.1875786E-01; -1.2853675E-01; -6.4279057E-02;  9.9898999E+02;
  3.1923926E+00; -2.1006178E-02;  1.7632458E-01;423;1;889175; -2.3205380E-01; -1.7412369E-01; -2.9642153E-01;  9.9940668E+02;
  3.1916473E+00; -2.1001341E-02;  1.7333065E-01;424;1;862502; -4.6944517E-01; -9.7634666E-02; -9.0551518E-02;  9.9877820E+02;
  3.1915314E+00; -2.1000015E-02;  1.7189674E-01;424;1;930326;  2.0651661E-01; -6.0895026E-02;  1.4397309E-02;  9.9957635E+02;
  8.1986320E-01;  6.6957861E-01; -2.1000216E-02;425;1;456163; -1.1128892E-02;  1.2373638E-02; -1.1454289E-02;  9.9934619E+02;
  8.1985229E-01;  6.6959131E-01; -2.1000426E-02;425;1;591124; -9.2996079E-03;  1.2826934E-02; -2.3154454E-02;  9.9914850E+02;
  8.1984812E-01;  6.6959751E-01; -2.1000367E-02;425;1;399312; -7.2171702E-03;  1.3419910E-02; -1.9936286E-02;  9.9901678E+02;
  8.2011276E-01;  6.6976887E-01; -2.1000301E-02;426;1;591016;  7.1978264E-02;  2.9325241E-02; -9.7750043E-03;  9.9884790E+02;
  1.1048242E-01;  6.9157958E-01; -2.1000093E-02;432;1;400070;  4.3209633E-03; -3.3314337E-03; -2.1589117E-03;  9.9899823E+02;
  2.9725611E-01;  3.4252727E-01; -2.1000005E-02;432;1;408906;  1.1387280E-02; -4.8846588E-03; -1.6473077E-03;  9.9898199E+02;
  3.0991002E-03;  4.1689628E-01; -2.1000274E-02;448;1;439713; -7.2212187E-03;  1.9313738E-02; -9.4784787E-03;  9.9921722E+02;
  1.6627936E-01;  7.9413646E-01; -2.1000009E-02;453;1;453695; -1.6605755E-02;  1.5406218E-02; -2.6305902E-04;  9.9904620E+02;
  1.5020213E-01;  2.9990926E-01; -2.1000000E-02;454;1;376647; -7.4605457E-03;  2.6081547E-02; -2.1455045E-04;  9.9904706E+02;
  3.2747594E-01; -5.1088962E-03; -2.1000259E-02;463;1;491999;  5.4781377E-01; -2.5197059E-01; -1.7290312E-01;  9.9923676E+02;
  3.1280921E+00;  4.9923530E-01; -2.1000009E-02;464;1;1007925;  2.9703088E-03;  2.2832669E-02; -4.6373057E-04;  9.9848206E+02;
  3.1288018E+00;  5.0040251E-01; -2.1000015E-02;472;1;1007817;  1.5757866E-02; -2.1904360E-03; -5.1802967E-04;  9.9852570E+02;
  3.1288459E+00;  5.0033361E-01; -2.1000013E-02;473;1;1007979;  1.9674923E-02; -1.0810742E-02; -4.7038161E-04;  9.9853632E+02;
  9.0892784E-02;  3.0144488E-03; -2.1000003E-02;476;1;374513; -7.8725591E-03;  2.9628249E-03; -2.6142210E-04;  9.9910449E+02;
  9.0539269E-02;  3.1386022E-03; -2.1000005E-02;480;1;385424; -8.6278301E-03;  2.8089827E-03; -2.6904987E-04;  9.9911224E+02;
  7.1432769E-01;  7.2511441E-01; -2.1000011E-02;480;1;500840;  1.2900580E-02; -1.7284615E-02; -4.2348870E-04;  9.9912708E+02;
  4.7120151E-01;  1.8491305E-01; -2.1000003E-02;481;1;433994;  1.4962913E-02;  5.4734121E-03; -3.1991061E-04;  9.9912970E+02;
  1.0787903E+00;  4.8513877E-01; -2.1000002E-02;486;1;499689; -3.7355311E-02;  1.5528465E-02; -2.5072665E-04;  9.9907684E+02;
  1.7865476E-01;  9.9529678E-01; -2.1000013E-02;487;1;384668;  8.9860577E-03; -1.3824925E-04; -5.8960880E-04;  9.9915350E+02;
  7.2039610E-01;  9.9775046E-01; -2.1000057E-02;488;1;543326; -4.3181214E-02; -1.3854987E-02; -5.2160998E-03;  9.9911761E+02;
  4.5572179E-03;  4.2001837E-01; -2.1000344E-02;489;1;426453;  2.5357086E-02;  1.1989183E-02; -2.6120730E-02;  9.9937396E+02;
  1.1264300E-01;  6.8830389E-01; -2.1000003E-02;489;1;409405;  2.9282824E-03; -3.6955297E-03; -2.6114541E-04;  9.9910651E+02;
  7.1966481E-01;  9.9754715E-01; -2.1000333E-02;489;1;484307; -7.3106192E-02; -1.8073190E-02; -8.7912939E-03;  9.9911560E+02;
  2.3120229E-01;  9.9709773E-01; -2.1000003E-02;495;1;400429;  8.3265938E-03; -6.9372437E-04; -1.2934978E-04;  9.9916028E+02;
  1.5100456E-03;  4.1845119E-01; -2.1001777E-02;501;1;535894; -1.3386063E-01;  1.2584011E-01; -5.2182611E-02;  9.9934351E+02;
 -1.6421691E-03;  4.1795975E-01; -2.1002462E-02;502;1;371387;  6.4426994E-01; -9.2593797E-02; -7.3388658E-02;  9.9926489E+02;
  1.5654771E-01;  6.2409461E-01; -2.1000002E-02;503;1;448300;  4.6574390E-03; -1.6838990E-03; -3.2002534E-04;  9.9913129E+02;
  7.1602249E-01;  7.2003776E-01; -2.1000005E-02;504;1;452122; -2.3704423E-03; -1.5952853E-02; -3.6728883E-04;  9.9912476E+02;
  1.8136579E-01;  9.9562585E-01; -2.1000003E-02;511;1;459254;  1.2255102E-02;  5.0605508E-03; -2.5825584E-03;  9.9915295E+02;
  9.1548306E-01;  2.0283528E-01; -2.1000002E-02;514;1;531443; -5.1855825E-02; -1.4692028E-02; -6.0813053E-04;  9.9887396E+02;
  1.8182947E-01;  9.9590969E-01; -2.1000089E-02;514;1;379096;  1.5290620E-02;  1.3240290E-02; -9.8658549E-03;  9.9914923E+02;
  1.8189068E-01;  9.9596345E-01; -2.1000113E-02;515;1;384507;  1.5318208E-02;  1.3002808E-02; -1.1962209E-02;  9.9916724E+02;
  2.9569203E-01;  6.7176896E-01; -2.1000013E-02;516;1;426757;  6.0107533E-05; -1.7556502E-02; -3.5244040E-04;  9.9913074E+02;
  3.1381968E-01;  9.9861860E-01; -2.1000903E-02;517;1;406020;  1.3533814E-01;  3.5343386E-02; -2.7506534E-02;  9.9919495E+02;
  3.1438205E-01;  9.9875432E-01; -2.1001143E-02;517;1;432578;  1.5969720E-01;  3.7600510E-02; -3.6072075E-02;  9.9918921E+02;
  3.1461328E-01;  9.9880588E-01; -2.1000324E-02;518;1;406106;  1.7478593E-01;  3.8726784E-02; -3.7120841E-02;  9.9916864E+02;
  5.7298142E-01;  9.0220398E-01; -2.1000013E-02;522;1;400233; -2.0193718E-02; -8.2763946E-03; -4.0033745E-04;  9.9907513E+02;
  8.6693048E-02;  3.4772633E-03; -2.1000003E-02;525;1;369279; -6.4227679E-03; -6.0286991E-05; -2.2008581E-04;  9.9915436E+02;
  1.5493879E-01;  8.0618578E-01; -2.1000005E-02;526;1;469773; -1.1433151E-02;  9.9862535E-03; -2.8981012E-04;  9.9914276E+02;
  2.0425227E-01;  7.7250306E-03; -2.1000009E-02;526;1;380022;  7.6929196E-03; -2.1045150E-03; -3.5119810E-04;  9.9917352E+02;
  1.5804642E-01;  6.2357271E-01; -2.1000000E-02;527;1;448196;  7.2606695E-03; -2.6550367E-03; -3.0662704E-04;  9.9916528E+02;
  3.2152972E+00; -2.1000015E-02; -1.6143727E-03;529;1;935672; -4.1413609E-02; -7.4645231E-04; -1.7885213E-01;  9.9895483E+02;
  9.0617365E-01;  2.0093724E-01; -2.1000009E-02;530;1;462216; -5.0024737E-02; -5.4095034E-03; -4.4345035E-04;  9.9872516E+02;
  3.2140770E+00; -9.7810449E-03; -2.1001885E-02;537;1;636998; -1.9612596E-03;  2.2194542E-01; -4.8746198E-02;  9.9902448E+02;
  2.0501433E-01;  7.3809330E-03; -2.1000003E-02;538;1;406920;  2.0027922E-03; -3.3184802E-03; -3.0971901E-04;  9.9916254E+02;
  3.2139690E+00; -8.2540940E-03; -2.1000823E-02;538;1;366188; -9.7509529E-03;  1.2068680E-01; -2.7109552E-02;  9.9902405E+02;
  3.1380334E+00;  4.5310232E-01; -2.1000009E-02;540;1;1013167; -2.5735386E-02; -2.3040080E-02; -5.1786628E-04;  9.9872217E+02;
  1.7415753E-01;  8.7840247E-01; -2.1000005E-02;543;1;496359; -9.6701384E-03; -8.0403648E-03; -3.1603611E-04;  9.9912915E+02;
  9.3925512E-01;  3.1299841E-01; -2.1000011E-02;547;1;392596;  8.1557194E-03; -1.0120299E-02; -6.5240421E-04;  9.9877441E+02;
  3.0139515E-01;  3.4917459E-01; -2.1000015E-02;550;1;429865; -6.6215977E-02;  1.1921961E-02; -5.6079827E-04;  9.9896918E+02;
  1.0584599E+00;  4.9633992E-01; -2.1000002E-02;550;1;553145;  2.5552010E-02;  1.5975982E-02; -5.6289521E-04;  9.9880597E+02;
  8.3675645E-02;  3.2646514E-03; -2.1000003E-02;551;1;444186; -2.6484136E-02; -1.0379103E-03; -2.2136391E-04;  9.9910480E+02;
  2.6433402E-01;  7.1841818E-01; -2.1000011E-02;552;1;371683; -5.8861580E-02; -1.0771874E-02; -3.5920861E-04;  9.9897467E+02;
  3.2431879E-03;  5.8616877E-01; -2.1000039E-02;565;1;375708;  8.9885101E-02; -4.4768926E-02; -1.4788000E-02;  9.9901129E+02;
  2.1591913E-03;  3.6968264E-01; -2.1000061E-02;567;1;369860; -3.8451490E-03;  2.0077989E-02; -1.7095747E-03;  9.9874408E+02;
  1.8704173E-01;  4.5009935E-03; -2.1000044E-02;572;1;406819; -2.9660188E-02; -9.4828829E-03; -1.7244128E-03;  9.9866730E+02;
  1.5357272E-01;  6.1666954E-01; -2.1000143E-02;573;1;496195;  1.2202787E-01; -8.9156523E-02; -7.7078291E-03;  9.9859430E+02;
  3.2825348E-01;  1.7876381E-03; -2.1000026E-02;574;1;374514;  3.4916617E-02; -2.3379340E-03; -7.9542340E-04;  9.9884973E+02;
  8.9762837E-01;  2.0102060E-01; -2.1000005E-02;576;1;488716; -2.5203021E-02; -1.0570743E-02; -4.4387949E-04;  9.9885345E+02;
  2.6084590E-01;  7.1968096E-01; -2.1000016E-02;580;1;403853;  6.9792323E-02;  2.3296967E-02; -5.1873253E-04;  9.9875348E+02;
  1.0700656E-01;  6.8296158E-01; -2.1000009E-02;580;1;506930;  1.9843426E-02;  5.5366601E-03; -8.9797413E-04;  9.9866187E+02;
  8.9537507E-01;  2.0003569E-01; -2.1000005E-02;583;1;461992; -3.6650427E-02; -1.5567875E-02; -2.9335701E-04;  9.9884882E+02;
  4.6227118E-01;  1.9436862E-01; -2.1000002E-02;584;1;399517;  2.8607469E-02;  3.0650154E-03; -2.8199077E-04;  9.9889539E+02;
  9.4034636E-01;  3.0577800E-01; -2.1000003E-02;584;1;456654; -1.3270893E-02; -3.0646544E-02; -2.8721959E-04;  9.9880804E+02;
  4.6332875E-01;  1.9443876E-01; -2.1000003E-02;588;1;414352;  3.4115758E-02;  8.6296158E-04; -2.6515490E-04;  9.9889551E+02;
  3.9583173E-01;  2.6394829E-01; -2.1000011E-02;590;1;403536;  3.0539142E-02; -7.7680417E-04; -4.0201208E-04;  9.9885504E+02;
  1.8721994E-03;  3.7259328E-01; -2.1000005E-02;594;1;386101; -4.2917165E-03; -3.8764882E-03; -1.9181901E-04;  9.9865051E+02;
  9.3760568E-01;  3.0113214E-01; -2.1000009E-02;597;1;477985; -2.1626489E-02; -4.1157987E-02; -4.2712432E-04;  9.9877698E+02;
